"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"72405013743","2004-01-11","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  20.3","24","   0.7","24","1030.4","24","999.9"," 0","  9.9","24","  8.9","24"," 15.0","999.9","  30.9"," ","   8.1"," "," 0.00","G","999.9","000000"
"72405013743","2004-01-12","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  36.6","24","  21.5","24","1017.6","24","999.9"," 0","  9.7","24","  9.1","24"," 15.0"," 19.0","  52.0"," ","  14.0"," "," 0.00","G","999.9","000000"
"72405013743","2004-01-13","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  44.4","24","  27.8","24","1016.5","24","999.9"," 0"," 10.0","24"," 10.4","24"," 20.0"," 28.9","  54.0"," ","  28.0"," "," 0.00","G","999.9","000000"
"72405013743","2004-01-14","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  31.2","24","  13.4","24","1019.8","23","999.9"," 0"," 10.0","24","  9.7","24"," 15.0"," 22.9","  54.0"," ","  25.0"," "," 0.00","G","999.9","000000"
"72405013743","2004-01-15","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  30.6","24","  16.9","24","1009.5","24","999.9"," 0","  9.7","24"," 11.7","24"," 19.0"," 28.0","  36.0"," ","  24.1"," "," 0.00","G","999.9","001000"
"72405013743","2004-01-16","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  21.9","24","  -1.9","24","1019.5","24","999.9"," 0"," 10.0","24"," 14.3","24"," 20.0"," 28.9","  36.0"," ","  15.1"," "," 0.00","G","999.9","000000"
"72405013743","2004-01-17","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  27.0","24","   2.3","24","1021.8","24","999.9"," 0"," 10.0","24","  7.6","24"," 15.0"," 22.0","  36.0"," ","  15.1"," "," 0.00","G","999.9","011000"
"72405013743","2004-01-18","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  34.3","24","  31.9","24","1005.1","20","999.9"," 0","  5.2","24","  5.8","24"," 14.0","999.9","  39.2","*","  28.9","*"," 0.23","G","999.9","111000"
"72405013743","2004-01-19","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  28.3","24","  12.3","24","1009.0","24","999.9"," 0"," 10.0","24"," 14.3","24"," 20.0"," 26.0","  39.0"," ","  24.1"," "," 0.20","G","999.9","000000"
"72405013743","2004-01-20","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  25.5","24","   5.7","24","1018.4","24","999.9"," 0","  9.9","24"," 14.7","24"," 22.9"," 28.9","  30.9"," ","  23.0"," "," 0.00","G","999.9","000000"
"72405013743","2004-01-21","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  23.9","24","   4.7","24","1023.1","24","999.9"," 0","  9.9","24","  9.7","24"," 15.0"," 21.0","  30.9"," ","  19.0"," "," 0.00","G","999.9","000000"
"72405013743","2004-01-22","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  33.4","24","  16.3","24","1012.2","24","999.9"," 0","  9.9","24","  8.6","24"," 15.9"," 22.9","  48.9"," ","  19.0"," "," 0.00","G","999.9","000000"
"72405013743","2004-01-23","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  23.7","24","   0.3","24","1016.3","24","999.9"," 0","  9.9","24"," 13.7","24"," 21.0"," 30.9","  48.9"," ","  17.1"," "," 0.00","G","999.9","000000"
"72405013743","2004-01-24","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  23.1","24","  10.2","24","1014.0","24","999.9"," 0","  9.6","24","  7.1","24"," 14.0"," 18.1","  28.4","*","  19.4","*"," 0.00","G","999.9","001000"
"72405013743","2004-01-25","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  19.0","24","  -0.5","24","1026.6","24","999.9"," 0","  9.9","24","  7.4","24"," 15.0"," 15.9","  28.0"," ","  14.0"," "," 0.00","G","999.9","000000"
"72405013743","2004-01-26","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  18.7","24","  13.9","24","1024.9","17","999.9"," 0","  2.8","24","  8.6","24"," 12.0","999.9","  21.9"," ","  14.0"," "," 0.34","G","  5.1","111000"
"72405013743","2004-01-27","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  24.7","24","  22.5","24","1017.2","16","999.9"," 0","  2.8","24","  8.4","24"," 15.0","999.9","  30.9"," ","  16.0"," "," 0.10","G","  3.9","111000"
"72405013743","2004-01-28","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  27.1","24","  15.8","24","1010.2","23","999.9"," 0","  8.9","24","  9.8","24"," 21.0"," 30.9","  30.9"," ","  21.0"," "," 0.11","G","  5.1","101000"
"72405013743","2004-01-29","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  26.5","24","  15.1","24","1013.5","24","999.9"," 0","  9.6","24","  4.9","24"," 10.1"," 15.0","  39.9"," ","  16.0"," "," 0.00","G","  3.9","000000"
"72405013743","2004-01-30","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  28.3","24","  13.3","24","1009.8","24","999.9"," 0","  9.7","24"," 10.4","24"," 20.0"," 26.0","  39.9"," ","  16.0"," "," 0.00","G","  3.9","001000"
"72405013743","2004-01-31","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  19.5","24","   1.1","24","1016.3","24","999.9"," 0"," 10.0","24"," 11.9","24"," 18.1"," 22.9","  30.0"," ","  14.0"," "," 0.00","G","  3.9","000000"
"72405013743","2004-02-01","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  23.4","24","   6.9","24","1028.0","24","999.9"," 0","  9.9","24","  7.8","24"," 11.1","999.9","  34.0"," ","  14.0"," "," 0.00","G","  3.1","000000"
"72405013743","2004-02-02","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  28.0","24","  15.3","24","1032.5","24","999.9"," 0","  9.2","24","  3.1","24"," 10.1","999.9","  39.0"," ","  15.1"," "," 0.00","G","  3.1","000000"
"72405013743","2004-02-03","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  33.7","24","  28.0","24","1021.6","20","999.9"," 0","  6.7","24","  5.9","24"," 10.1","999.9","  42.1"," ","  18.0"," "," 0.00","G","  2.0","110000"
"72405013743","2004-02-04","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  38.4","24","  26.2","24","1023.6","24","999.9"," 0","  9.7","24","  9.7","24"," 15.9"," 20.0","  43.0"," ","  28.0"," "," 0.53","G","  1.2","000000"
"72405013743","2004-02-05","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  32.9","24","  18.2","24","1035.2","24","999.9"," 0","  9.9","24","  5.2","24"," 12.0","999.9","  43.0"," ","  26.1"," "," 0.00","G","  1.2","000000"
"72405013743","2004-02-06","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  33.0","24","  29.6","24","1024.3","11","999.9"," 0","  3.3","24","  4.4","24"," 14.0","999.9","  37.0"," ","  26.1"," "," 0.35","G","  1.2","111000"
"72405013743","2004-02-07","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  39.4","24","  30.4","24","1007.2","24","999.9"," 0","  7.5","24","  9.8","24"," 20.0"," 26.0","  46.0"," ","  30.9"," "," 1.32","G","999.9","110000"
"72405013743","2004-02-08","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  32.1","24","  11.5","24","1026.7","24","999.9"," 0"," 10.0","24"," 12.6","24"," 19.0"," 28.0","  46.0"," ","  26.1"," "," 0.00","G","999.9","000000"
"72405013743","2004-02-09","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  35.2","24","  18.4","24","1030.8","24","999.9"," 0","  9.9","24","  9.0","24"," 15.0"," 21.0","  48.9"," ","  26.1"," "," 0.00","G","999.9","000000"
"72405013743","2004-02-10","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  42.4","24","  30.8","24","1019.9","24","999.9"," 0","  9.9","24","  6.5","24"," 11.1","999.9","  54.0"," ","  26.1"," "," 0.00","G","999.9","000000"
"72405013743","2004-02-11","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  41.7","24","  20.5","24","1019.4","24","999.9"," 0","  9.9","24","  8.7","24"," 15.0"," 18.1","  54.0"," ","  34.0"," "," 0.00","G","999.9","000000"
"72405013743","2004-02-12","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  37.4","24","  23.2","24","1024.2","24","999.9"," 0"," 10.0","24","  4.0","24"," 10.1","999.9","  45.0"," ","  33.1"," "," 0.00","G","999.9","000000"
"72405013743","2004-02-13","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  39.4","24","  26.2","24","1020.2","24","999.9"," 0","  9.7","24","  7.1","24"," 11.1"," 16.9","  51.1"," ","  30.0"," "," 0.00","G","999.9","000000"
"72405013743","2004-02-14","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  39.9","24","  23.7","24","1016.6","24","999.9"," 0"," 10.0","24","  2.7","24","  8.0","999.9","  51.1"," ","  30.0"," "," 0.00","G","999.9","000000"
"72405013743","2004-02-15","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  37.2","24","  20.0","24","1018.4","24","999.9"," 0","  9.9","24","  8.6","24"," 15.9"," 19.0","  45.0","*","  30.2","*"," 0.00","G","999.9","000000"
"72405013743","2004-02-16","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  26.6","24","   2.3","24","1031.4","24","999.9"," 0","  9.9","24"," 10.3","24"," 17.1","999.9","  42.1"," ","  19.0"," "," 0.00","G","999.9","000000"
"72405013743","2004-02-17","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  30.6","24","  14.0","24","1035.1","24","999.9"," 0","  9.9","24","  5.1","24","  8.0","999.9","  37.9"," ","  19.0"," "," 0.00","G","999.9","000000"
"72405013743","2004-02-18","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  36.1","24","  16.3","24","1025.2","24","999.9"," 0"," 10.0","24"," 11.2","24"," 20.0"," 27.0","  45.0"," ","  25.0"," "," 0.00","G","999.9","000000"
"72405013743","2004-02-19","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  44.3","24","  18.6","24","1015.7","24","999.9"," 0","  9.9","24","  7.8","24"," 15.9"," 22.9","  60.1"," ","  28.0"," "," 0.00","G","999.9","000000"
"72405013743","2004-02-20","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  46.5","24","  31.9","24","1012.5","24","999.9"," 0","  8.9","24","  4.7","24"," 11.1","999.9","  60.1"," ","  33.1"," "," 0.00","G","999.9","000000"
"72405013743","2004-02-21","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  52.4","24","  32.4","24","1002.7","24","999.9"," 0"," 10.0","24"," 11.5","24"," 21.0"," 32.1","  59.0"," ","  36.0"," "," 0.00","G","999.9","000000"
"72405013743","2004-02-22","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  42.6","24","  22.7","24","1018.1","24","999.9"," 0","  9.9","24"," 11.3","24"," 15.9"," 32.1","  59.0"," ","  37.0"," "," 0.00","G","999.9","000000"
"72405013743","2004-02-23","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  39.2","24","  21.2","24","1024.7","24","999.9"," 0","  9.9","24","  6.4","24"," 10.1","999.9","  48.0"," ","  30.9"," "," 0.00","G","999.9","000000"
"72405013743","2004-02-24","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  40.7","24","  30.0","24","1018.4","23","999.9"," 0","  8.5","24","  5.5","24"," 16.9","999.9","  48.0"," ","  30.9"," "," 0.00","G","999.9","110000"
"72405013743","2004-02-25","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  36.4","24","  19.9","24","1021.3","24","999.9"," 0","  9.7","24"," 12.8","24"," 18.1"," 20.0","  45.0"," ","  28.9"," "," 0.08","G","999.9","000000"
"72405013743","2004-02-26","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  36.1","24","  17.2","24","1027.0","24","999.9"," 0","  9.9","24","  8.9","24"," 15.0","999.9","  45.0"," ","  28.9"," "," 0.00","G","999.9","000000"
"72405013743","2004-02-27","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  41.2","24","  16.0","24","1025.6","24","999.9"," 0"," 10.0","24"," 11.1","24"," 20.0"," 22.9","  51.1"," ","  30.0"," "," 0.00","G","999.9","000000"
"72405013743","2004-02-28","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  43.5","24","  16.5","24","1028.2","24","999.9"," 0"," 10.0","24","  7.5","24"," 15.0","999.9","  59.0"," ","  30.9"," "," 0.00","G","999.9","000000"
"72405013743","2004-02-29","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  46.3","24","  24.6","24","1027.3","24","999.9"," 0","  9.9","24","  4.5","24","  8.9","999.9","  66.0"," ","  30.9"," "," 0.00","D","999.9","000000"
"72405013743","2004-03-01","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  50.6","24","  29.0","24","1024.0","24","999.9"," 0","  9.9","24","  4.5","24"," 15.0"," 20.0","  69.1"," ","  30.9"," "," 0.00","G","999.9","000000"
"72405013743","2004-03-02","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  59.8","24","  48.0","24","1018.3","24","999.9"," 0","  9.5","24"," 10.4","24"," 17.1"," 22.9","  73.0"," ","  37.0"," "," 0.16","G","999.9","110000"
"72405013743","2004-03-03","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  58.0","24","  39.5","24","1024.1","24","999.9"," 0","  9.9","24","  5.7","24"," 10.1"," 14.0","  73.0"," ","  48.9"," "," 0.00","D","999.9","000000"
"72405013743","2004-03-04","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  54.8","24","  44.8","24","1021.5","24","999.9"," 0","  7.5","24","  4.5","24","  8.0"," 16.9","  66.9"," ","  48.9"," "," 0.09","G","999.9","110000"
"72405013743","2004-03-05","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  55.4","24","  47.4","24","1018.1","24","999.9"," 0","  5.5","24","  7.2","24"," 18.1"," 22.9","  77.0"," ","  48.0"," "," 0.00","D","999.9","100000"
"72405013743","2004-03-06","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  65.1","24","  56.6","24","1006.3","23","999.9"," 0","  8.1","24"," 11.3","24"," 23.9"," 46.0","  77.0"," ","  48.0"," "," 0.76","G","999.9","110000"
"72405013743","2004-03-07","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  52.4","24","  33.3","24","1014.4","24","999.9"," 0","  9.9","24","  9.5","24"," 19.0"," 22.0","  73.0"," ","  43.0"," "," 0.09","G","999.9","000000"
"72405013743","2004-03-08","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  44.3","24","  30.9","24","1009.4","24","999.9"," 0","  9.7","24"," 12.6","24"," 22.9"," 35.0","  52.0","*","  39.2","*"," 0.15","G","999.9","110000"
"72405013743","2004-03-09","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  39.3","24","  24.4","24","1017.6","24","999.9"," 0","  9.9","24","  5.6","24"," 11.1"," 15.0","  48.9"," ","  30.9"," "," 0.00","G","999.9","000000"
"72405013743","2004-03-10","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  40.1","24","  30.6","24","1023.6","21","999.9"," 0","  8.3","24","  9.8","24"," 15.0"," 18.1","  46.9"," ","  30.9"," "," 0.00","G","999.9","111000"
"72405013743","2004-03-11","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  43.2","24","  26.4","24","1021.0","24","999.9"," 0"," 10.0","24","  8.7","24"," 12.0"," 14.0","  55.9"," ","  32.0"," "," 0.01","G","999.9","000000"
"72405013743","2004-03-12","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  45.6","24","  23.1","24","1013.6","24","999.9"," 0"," 10.0","24"," 10.5","24"," 22.0"," 28.0","  55.9"," ","  32.0"," "," 0.00","G","999.9","000000"
"72405013743","2004-03-13","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  38.8","24","  16.3","24","1025.8","24","999.9"," 0","  9.9","24"," 11.1","24"," 15.9"," 21.0","  50.0"," ","  30.9"," "," 0.00","G","999.9","000000"
"72405013743","2004-03-14","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  42.3","24","  24.1","24","1030.1","24","999.9"," 0"," 10.0","24","  6.7","24"," 14.0","999.9","  54.0"," ","  30.9"," "," 0.00","G","999.9","000000"
"72405013743","2004-03-15","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  55.2","24","  30.3","24","1021.8","24","999.9"," 0"," 10.0","24","  8.6","24"," 14.0"," 22.9","  64.0","*","  50.0","*"," 0.00","G","999.9","000000"
"72405013743","2004-03-16","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  43.3","24","  32.4","24","1017.5","23","999.9"," 0","  8.0","24"," 11.1","24"," 18.1"," 22.9","  57.0","*","  35.6","*"," 0.09","G","999.9","111000"
"72405013743","2004-03-17","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  37.6","24","  31.3","24","1013.2","23","999.9"," 0","  9.2","24","  6.5","24"," 12.0","999.9","  51.1"," ","  35.1"," "," 0.29","G","999.9","110000"
"72405013743","2004-03-18","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  38.7","24","  33.6","24","1019.0","21","999.9"," 0","  6.0","24","  4.1","24"," 11.1","999.9","  48.9","*","  33.8","*"," 0.08","G","999.9","111000"
"72405013743","2004-03-19","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  43.3","24","  34.4","24","1023.6","20","999.9"," 0","  8.1","24"," 10.1","24"," 20.0"," 27.0","  50.0"," ","  34.0"," "," 0.15","G","999.9","110000"
"72405013743","2004-03-20","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  44.8","24","  32.1","24","1028.2","24","999.9"," 0","  8.7","24","  8.1","24"," 18.1"," 26.0","  62.1"," ","  33.1"," "," 0.11","G","999.9","100000"
"72405013743","2004-03-21","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  52.6","24","  34.3","24","1011.2","24","999.9"," 0","  9.9","24"," 14.5","24"," 20.0"," 29.9","  62.1"," ","  33.1"," "," 0.01","G","999.9","010000"
"72405013743","2004-03-22","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  34.9","24","  11.6","24","1022.6","24","999.9"," 0","  9.9","24"," 14.6","24"," 19.0"," 28.9","  41.0","*","  28.4","*"," 0.00","G","999.9","000000"
"72405013743","2004-03-23","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  37.0","24","  12.7","24","1031.1","24","999.9"," 0","  9.9","24","  7.9","24"," 13.0"," 16.9","  51.1"," ","  26.1"," "," 0.00","G","999.9","000000"
"72405013743","2004-03-24","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  46.8","24","  23.5","24","1032.1","24","999.9"," 0"," 10.0","24","  7.1","24"," 13.0"," 18.1","  63.0"," ","  26.1"," "," 0.00","G","999.9","000000"
"72405013743","2004-03-25","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  55.8","24","  37.6","24","1032.5","24","999.9"," 0","  9.9","24","  8.3","24"," 11.1","999.9","  70.0"," ","  34.0"," "," 0.06","G","999.9","010000"
"72405013743","2004-03-26","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  62.3","24","  45.9","24","1030.0","24","999.9"," 0","  9.9","24","  7.2","24"," 12.0","999.9","  75.9"," ","  46.9"," "," 0.00","D","999.9","000000"
"72405013743","2004-03-27","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  61.6","24","  52.1","24","1023.7","24","999.9"," 0","  8.3","24","  6.7","24"," 11.1","999.9","  75.9"," ","  52.0"," "," 0.00","G","999.9","110000"
"72405013743","2004-03-28","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  58.9","24","  46.8","24","1025.7","24","999.9"," 0","  9.9","24","  8.1","24"," 14.0","999.9","  70.0"," ","  53.1"," "," 0.09","G","999.9","000000"
"72405013743","2004-03-29","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  48.3","24","  37.0","24","1029.6","24","999.9"," 0"," 10.0","24","  8.2","24"," 14.0","999.9","  64.9"," ","  43.0"," "," 0.00","G","999.9","000000"
"72405013743","2004-03-30","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  42.5","24","  35.1","24","1024.7","24","999.9"," 0"," 10.0","24","  6.4","24","  8.9","999.9","  53.1"," ","  37.9"," "," 0.00","G","999.9","000000"
"72405013743","2004-03-31","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  46.9","24","  42.9","24","1014.2","21","999.9"," 0","  6.8","24","  6.0","24"," 10.1","999.9","  53.1"," ","  37.9"," "," 0.00","G","999.9","110000"
"72405013743","2004-04-01","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  47.7","24","  44.2","24","1002.6","19","999.9"," 0","  5.8","24","  8.3","24"," 12.0"," 16.9","  53.1"," ","  44.1"," "," 0.51","G","999.9","110000"
"72405013743","2004-04-02","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  45.6","24","  42.0","24","1002.7","22","999.9"," 0","  8.5","24","  5.9","24"," 15.0","999.9","  48.9"," ","  44.1"," "," 0.55","G","999.9","110000"
"72405013743","2004-04-03","38.8472","-77.03454","3.0","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","  47.3","24","  40.2","24","1005.9","22","999.9"," 0","  9.1","24","  8.1","24"," 13.0"," 21.0","  55.0"," ","  43.0"," "," 0.27","G","999.9","110000"
